mean_online_duration,mean_offline_duration,strategy,n_runs,far_mean,far_std,far_ci95,delay_mean_mean,delay_mean_std,delay_mean_ci95,bandwidth_mb_mean,bandwidth_mb_std,bandwidth_mb_ci95,bandwidth_per_node_kb_mean,bandwidth_per_node_kb_std,bandwidth_per_node_kb_ci95,expired_ttl_rate_mean,expired_ttl_rate_std,expired_ttl_rate_ci95,coverage_rate_mean,coverage_rate_std,coverage_rate_ci95
7200,600,GOSSIP,5,0.05558928590795579,0.004209101445709917,0.003689440087065605,16971.30268837837,88.86498197650906,77.893591083357,36.01186599731445,3.137006758699677,2.7497076604648725,56.73253966346154,4.94199218601303,4.331847145101585,0.08482105123946013,0.007415846398902827,0.006500275970188347,0.9722126368421049,0.012530660904991376,0.01098360855793142
7200,600,MIXED,5,0.0001946208947155021,0.0002787282533994799,0.00024431608616560136,51.10311054132205,2.162752581975717,1.8957362223898688,437.4214515686035,42.42340439867527,37.18575350038138,689.1070252403846,66.83317862191305,58.58186397598544,0.0011228737151291683,0.001031861653759495,0.00090446661806318,1.0,0.0,0.0
7200,3600,PULL,5,0.14648128488794138,0.003463961949498391,0.0030362965210960296,27134.705882799153,154.76304119860959,135.6557867656791,11.434969329833985,0.49700797348842235,0.43564669671917405,23.4188171875,1.0178723297042884,0.892204434880868,0.14578998509373203,0.0009621314085297932,0.0008433453632420134,0.9562679985122949,0.006915013296379235,0.0060612764000393966
7200,3600,PUSH,5,0.10514039937161712,0.003799995762774871,0.0033308431451921044,6657.096790921508,42.54306974423761,37.29064480049492,251.84653549194337,24.967818993389677,21.885258283498835,515.7817046875,51.134093298462076,44.82100896460564,0.10217650171324673,0.0005785707147489264,0.0005071395916039419,0.9877783861500342,0.008894813410029654,0.007796647713345181
7200,3600,GOSSIP,5,0.0534616839409426,0.0020260864458957455,0.0017759430723550238,16774.240250903873,362.2861537635832,317.5578151119468,41.833612060546876,2.6818152258965013,2.3507146900938243,65.90402884615385,4.224890448181563,3.7032797579324233,0.09287721527980952,0.0037959960784396092,0.003327337267295727,0.9773334920734769,0.012996355250835256,0.011391807649836752
7200,3600,MIXED,5,0.0005872346100642759,0.0003172497135442083,0.00027808163472825667,431.83746864606667,6.9116037429995085,6.058287794732443,473.34663009643555,44.19189431185273,38.73590325642928,745.7029987980769,69.61923042359567,61.0239460532055,0.0012420777298702747,0.0011062015315393605,0.0009696283939638639,0.9989601386481801,0.002325200669843783,0.0020381282495667073
7200,14400,PULL,5,0.16842147726715564,0.00543552057293074,0.004764443849715321,52003.66345004505,450.7901561601341,395.13499364262765,8.8162841796875,0.4244231295289821,0.37202327578920086,18.055749999999996,0.8692185692753545,0.7619036688162826,0.3362314624257551,0.003915567490584526,0.003432146231138625,0.9110907707063831,0.018030840820200414,0.015804728820054906
7200,14400,PUSH,5,0.13132990012594656,0.0030966787324904813,0.0027143585869280284,36897.73739126677,540.5155737201296,473.7827897683194,127.41287078857422,12.541599628061041,10.993196771452782,260.94155937499994,25.68519603826901,22.514066987935294,0.18796323167529588,0.0029523397715299706,0.002587839909352347,0.936014865432741,0.007886493947925479,0.006912816736107206
7200,14400,GOSSIP,5,0.056052825206043135,0.0059208664758214884,0.005189868290849493,17738.696070711194,729.4299547646816,639.3735457619425,37.86756210327148,6.828275732365061,5.9852475730187304,59.655974759615376,10.757160538372034,9.429066945801816,0.1268913220868388,0.030273751069800327,0.026536112807784357,0.9685292898468608,0.014376051070784759,0.012601164357375077
7200,14400,MIXED,5,0.0015507879896566243,0.0005000340663647376,0.0004382991840752202,896.3707438212998,10.033271852115007,8.794550536041234,502.3477157592773,43.514189830719026,38.14186908734858,791.3908629807693,68.55158521024042,60.088113762222974,0.001485538703034478,0.001159828823251125,0.0010166347876928168,0.9982790700370385,0.0030019445500594276,0.0026313204148182166
7200,28800,PULL,5,0.19939057522652603,0.0057508957120730115,0.005040882347533265,91822.39598965309,1552.496219708358,1360.8229361751,6.5467079162597654,0.32285439611374217,0.2829943556056288,13.4076578125,0.6612058032409437,0.5795724402803275,0.5016533828573875,0.004839649930027374,0.0042421402024905765,0.8445629749774834,0.02280002811212621,0.019985105797067197
7200,28800,PUSH,5,0.16890094108462192,0.00704137474102288,0.006172037089783037,78837.67925654209,1698.182922179189,1488.5229612709854,77.69614944458007,7.3740690778367695,6.463656533698304,159.1217140625,15.102093471409704,13.237568581014127,0.3644711994326949,0.005386435950904942,0.00472141928152749,0.8655193898839583,0.019377921417183645,0.016985497024176902
7200,28800,GOSSIP,5,0.0646040916555277,0.009117463964636257,0.007991809529273912,19549.42048843235,1860.621087787607,1630.9062912037757,32.87688674926758,5.862675172631814,5.138861364673979,51.79374158653845,9.235968271961502,8.095683134501774,0.19698459750104616,0.08022533758510599,0.07032060887640099,0.9499719726589729,0.025077655122603633,0.021981533895611517
