ttl,dead_ratio,strategy,n_runs,far_mean,far_std,far_ci95,delay_mean_mean,delay_mean_std,delay_mean_ci95,bandwidth_mb_mean,bandwidth_mb_std,bandwidth_mb_ci95,bandwidth_per_node_kb_mean,bandwidth_per_node_kb_std,bandwidth_per_node_kb_ci95,expired_ttl_rate_mean,expired_ttl_rate_std,expired_ttl_rate_ci95,coverage_rate_mean,coverage_rate_std,coverage_rate_ci95
3600,0.2,GOSSIP,5,0.024744063426208756,0.007661724756204501,0.0067157978528683765,6923.182918616539,1030.4864724576137,903.261218505202,186.42747650146484,36.938642003305354,32.378147290240555,293.6949783653846,58.192568325207205,51.008035115702036,0.8923085231766456,0.02525155227832451,0.022133961473235528,0.9840842400960993,0.00933465769429426,0.0081821882272443
3600,0.2,MIXED,5,0.002160575894662995,0.00023020149342373715,0.00020178050562443922,995.1220387545794,14.086361853634886,12.347240562871917,502.463200378418,41.85175981859199,36.684684933487446,791.5727956730769,65.93261854498184,57.79248826444792,0.0640686032460983,0.007837305168690691,0.006869700870100313,0.9979538667850061,0.0028533010367127326,0.0025010286307172347
3600,0.3,PULL,5,0.3290957775052767,0.008687620688180353,0.00761503528522987,42102.467882296536,515.2252452295335,451.6148394464365,24.402099609375,1.0867263890060341,0.952557678874066,49.9755,2.2256156446843565,1.950838126334086,0.8164564316733923,0.0028180550003943958,0.0024701341177243057,0.9295926578632864,0.010200416880342032,0.0089410596129662
3600,0.3,PUSH,5,0.3250837441941911,0.008720047738864353,0.007643458848368459,38876.344555892465,230.84847181030483,202.34760718415592,66.70080490112305,6.432109394967306,5.63799246757788,136.60324843749999,13.17296004089304,11.546608573599496,0.7672783929043476,0.003446665203467876,0.0030211352547298274,0.9337427962256928,0.00913494106452325,0.008007128882765486
3600,0.3,GOSSIP,5,0.03603383486133495,0.016356555859597565,0.014337153345694402,9206.23887703361,3849.556760312924,3374.285274926996,147.88404922485353,48.52240433498643,42.53176265370597,232.97425600961543,76.4414492908094,67.00388454983833,0.9376273677077693,0.024576081675299705,0.021541885384650364,0.9818362859382146,0.00805604093996905,0.007061431227146501
3600,0.3,MIXED,5,0.0026498168937453765,0.0005911387753519407,0.0005181559824425833,878.1476742049388,10.911459529402158,9.564315974660586,502.1418601989746,41.06005667621335,35.99072653209879,791.0665612980769,64.68538159452692,56.69923687518336,0.0672681229676008,0.008144098795511406,0.0071386173407171636,0.9982790700370385,0.0030019445500594276,0.0026313204148182166
3600,0.5,PULL,5,0.5206721899617623,0.009596416727181412,0.008411630135818327,41735.36858340413,922.2884204359419,808.4214443586235,17.369692230224608,0.6760027087538334,0.5925424998210449,35.5731296875,1.3844535475278499,1.2135270396334992,0.869998762248974,0.0013907673084775087,0.0012190612951149306,0.9298167049159346,0.011914576336133678,0.010443586623396471
3600,0.5,PUSH,5,0.5173970264339325,0.010107903661462657,0.008859968201243412,38616.36349936812,1003.5978448952601,879.692297277172,47.501136779785156,4.347387722804431,3.810653353313578,97.28232812500002,8.903450056303472,7.804218067586206,0.8348351726150632,0.001991636241568924,0.00174574613685932,0.9366832989900153,0.009563911010317913,0.008383137618733182
3600,0.5,GOSSIP,5,0.07032190146649046,0.016483954866570342,0.014448823498918385,13026.164117849174,6506.474910147171,5703.176715650476,117.6091407775879,52.188565379285876,45.74529449581992,185.27963100961534,82.21706299752114,72.06643317495323,0.9761350621905848,0.012617808867599827,0.01105999711518072,0.9757707110529923,0.014644869091163706,0.012836793741295623
3600,0.5,MIXED,5,0.0033346330910296374,0.00046748817090726095,0.0004097714488996646,738.9909509983643,2.831298430538453,2.4817424960667993,498.1601257324219,39.41620074156557,34.54982327498394,784.7937980769232,62.09567624517403,54.429260051666986,0.07869481685059926,0.008961378007308294,0.007854994155393877,0.9986256904876452,0.002257517823772252,0.0019788016192338813
3600,0.7,PULL,5,0.7074916553817391,0.006862598493284483,0.006015332799442521,41113.510172013855,1183.190200232197,1037.1119374680657,10.491017913818359,0.47197911990059144,0.4137079392548325,21.4856046875,0.9666132375564122,0.8472738595938978,0.9218426226655143,0.0015863005027246337,0.0013904536966790734,0.9351026983611822,0.022214882331831054,0.01947220290640424
3600,0.7,PUSH,5,0.7055207967287431,0.0069508612090005565,0.006092698480872714,37891.92247353081,882.9222065972807,773.915436535888,28.799520874023436,2.836027004371923,2.485887273777879,58.98141875,5.808183304953697,5.091097136697096,0.9006789849051634,0.0018235960708049464,0.0015984524329059808,0.9383684043775375,0.021237599415050146,0.018615576660617063
3600,0.7,GOSSIP,5,0.33571949671760526,0.3717773721767081,0.3258772348598764,15702.799974711892,3340.839002018379,2928.3744992750953,51.459981536865236,34.21777674918113,29.99320374123166,81.06926322115385,53.90615906332535,47.25083174003265,0.9944850824270247,0.0035280442964222385,0.003092467174776773,0.7583639980322643,0.42436099939296495,0.37196881632382733
3600,0.7,MIXED,5,0.003663610589309808,0.0007218622550923812,0.0006327401645289203,651.0934267908881,11.460627450513494,10.045682881306124,491.2754981994629,38.36569694684746,33.62901609990436,773.9478617788461,60.44072872857198,52.97863459431086,0.09885137142935066,0.010117767707866284,0.008868614419133768,0.9982790700370385,0.0030019445500594276,0.0026313204148182166
14400,0.0,PULL,5,0.05631745881776,0.003477985390907052,0.0030485886094571836,47144.36223992058,566.3696060595262,496.4448482992399,14.498263549804687,0.6927701335864546,0.6072397957005216,29.692443750000002,1.4187932335850593,1.2436271015946685,0.47035770588258635,0.003858516394473589,0.0033821387405334126,0.9178336363239346,0.017318686367232026,0.01518049791926684
14400,0.0,PUSH,5,0.03749579036964894,0.004408559893652156,0.003864273125193502,39615.141757487974,318.543786257972,279.2159394741315,95.14928436279297,9.314827310780835,8.164806129706381,194.865734375,19.076766332479153,16.721522953638672,0.3104449912148767,0.0051102346668421795,0.00447931818164576,0.931186585840762,0.011607539284572133,0.010174456781586605
14400,0.0,GOSSIP,5,0.03347884588790477,0.0022717068492877778,0.0019912388484640614,10921.235023059211,298.76943170637514,261.8829534866188,73.80241775512695,5.6234734438268354,4.929191804904166,116.2671935096154,8.859133548428739,7.7653729357259484,0.24862315035218482,0.013756475979803357,0.012058082845299864,0.9865930951320936,0.0046070630043927845,0.004038268773343098
14400,0.0,MIXED,5,0.0020616052234163607,0.0005928821030883934,0.0005196840765782847,1541.2639255212712,24.665954853718095,21.620662698878977,503.498885345459,43.02063369664843,37.70924806128299,793.2043978365385,67.77404446979695,59.40656925346739,0.002139814827420759,0.0014557743272116312,0.0012760424593733378,0.9966770522096313,0.0024673959597146505,0.002162767916585474
14400,0.1,PULL,5,0.15020805371583215,0.006987291877560315,0.006124631369807944,46474.37254874703,486.0038363137273,426.00114520668455,13.071481323242187,0.598171431337979,0.524320377206667,26.77039375,1.2250550913801812,1.0738081325192543,0.5231545342667945,0.0023195270468435378,0.002033155099737464,0.9216958972157062,0.01651965383517145,0.014480115024561719
